코드,레벨,상위코드,코드명
33001,3,47800,화산면 매산동
32029,3,46820,화산면 방축리
33034,3,47800,화산면 부계동
33034,3,47230,화산면 부계리
33049,3,47800,화산면 부계리
32030,3,46820,화산면 부길리
32035,3,46820,화산면 삼마리
33030,3,47800,화산면 삼부동
33030,3,47230,화산면 삼부리
33045,3,47800,화산면 삼부리
33031,3,47800,화산면 석촌동
33031,3,47230,화산면 석촌리
33046,3,47800,화산면 석촌리
32032,3,46820,화산면 석호리
39030,3,45710,화산면 성북리
32031,3,46820,화산면 송산리
39029,3,45710,화산면 승치리
32033,3,46820,화산면 안호리
33029,3,47800,화산면 암기동
33029,3,47230,화산면 암기리
33044,3,47800,화산면 암기리
33021,3,47800,화산면 연계동
33021,3,47230,화산면 연계리
33036,3,47800,화산면 연계리
32023,3,46820,화산면 연곡리
32028,3,46820,화산면 연정리
39027,3,45710,화산면 와룡리
33035,3,47800,화산면 용평동
33035,3,47230,화산면 용평리
33050,3,47800,화산면 용평리
39025,3,45710,화산면 우월리
39024,3,45710,화산면 운곡리
39026,3,45710,화산면 운산리
39031,3,45710,화산면 운제리
32027,3,46820,화산면 월호리
33033,3,47800,화산면 유성동
33033,3,47230,화산면 유성리
33048,3,47800,화산면 유성리
32024,3,46820,화산면 율동리
39028,3,45710,화산면 종리
39023,3,45710,화산면 춘산리
32034,3,46820,화산면 평호리
32021,3,46820,화산면 해창리
33026,3,47800,화산면 화산동
33026,3,47230,화산면 화산리
33041,3,47800,화산면 화산리
39022,3,45710,화산면 화월리
39021,3,45710,화산면 화평리
33024,3,47800,화산면 효정동
33024,3,47230,화산면 효정리
33039,3,47800,화산면 효정리
90800,3,41110,화서1동
90900,3,41110,화서2동
12700,3,41110,화서동
41000,3,47250,화서면
41000,3,47880,화서면
41025,3,47250,화서면 금산리
41025,3,47880,화서면 금산리
41001,3,47880,화서면 남적리
41023,3,47250,화서면 달천리
41023,3,47880,화서면 달천리
41028,3,47250,화서면 봉촌리
41028,3,47880,화서면 봉촌리
41026,3,47250,화서면 사산리
41026,3,47880,화서면 사산리
41030,3,47250,화서면 상곡리
41030,3,47880,화서면 상곡리
41024,3,47250,화서면 상용리
41024,3,47880,화서면 상용리
41022,3,47250,화서면 상현리
41022,3,47880,화서면 상현리
41021,3,47250,화서면 신봉리
41021,3,47880,화서면 신봉리
41027,3,47250,화서면 율림리
41027,3,47880,화서면 율림리
41029,3,47250,화서면 지산리
41029,3,47880,화서면 지산리
41031,3,47250,화서면 하송리
41031,3,47880,화서면 하송리
00500,3,47020,화성동
12300,3,47170,화성동
38000,3,44790,화성면
38030,3,44790,화성면 광평리
38032,3,44790,화성면 구재리
38026,3,44790,화성면 기덕리
38024,3,44790,화성면 농암리
38031,3,44790,화성면 매산리
38021,3,44790,화성면 산정리
38027,3,44790,화성면 수정리
38029,3,44790,화성면 신정리
38028,3,44790,화성면 용당리
38022,3,44790,화성면 장계리
38023,3,44790,화성면 화강리
38025,3,44790,화성면 화암리
00000,2,41000,화성시
90100,3,23140,화수1동
90200,3,23140,화수2동
10200,3,23140,화수동
10200,3,28140,화수동
04600,3,41010,화수동
00000,2,46000,화순군
03000,3,46790,화순면
03016,3,46790,화순면 감도리
03014,3,46790,화순면 강정리
03017,3,46790,화순면 계소리
03010,3,46790,화순면 광덕리
03001,3,46790,화순면 교리
03021,3,46790,화순면 내평리
03009,3,46790,화순면 다지리
03013,3,46790,화순면 대리
03018,3,46790,화순면 도웅리
03006,3,46790,화순면 동구리
03003,3,46790,화순면 만연리
03015,3,46790,화순면 벽라리
03011,3,46790,화순면 삼천리
03022,3,46790,화순면 서태리
03019,3,46790,화순면 세량리
03024,3,46790,화순면 수만리
03004,3,46790,화순면 신기리
03023,3,46790,화순면 앵남리
03020,3,46790,화순면 연양리
03007,3,46790,화순면 유천리
03012,3,46790,화순면 이십곡리
03008,3,46790,화순면 일심리
03025,3,46790,화순면 주도리
03002,3,46790,화순면 향청리
03005,3,46790,화순면 훈리
25000,3,46790,화순읍
25036,3,46790,화순읍 감도리
25034,3,46790,화순읍 강정리
25037,3,46790,화순읍 계소리
25030,3,46790,화순읍 광덕리
25021,3,46790,화순읍 교리
25041,3,46790,화순읍 내평리
25029,3,46790,화순읍 다지리
25033,3,46790,화순읍 대리
25038,3,46790,화순읍 도웅리
25026,3,46790,화순읍 동구리
25023,3,46790,화순읍 만연리
25035,3,46790,화순읍 벽라리
25031,3,46790,화순읍 삼천리
25042,3,46790,화순읍 서태리
25039,3,46790,화순읍 세량리
25044,3,46790,화순읍 수만리
25024,3,46790,화순읍 신기리
25043,3,46790,화순읍 앵남리
25040,3,46790,화순읍 연양리
25027,3,46790,화순읍 유천리
25032,3,46790,화순읍 이십곡리
25028,3,46790,화순읍 일심리
25045,3,46790,화순읍 주도리
25022,3,46790,화순읍 향청리
25025,3,46790,화순읍 훈리
12300,3,24170,화암동
13000,3,25200,화암동
12300,3,29170,화암동
13000,3,30200,화암동
05100,3,46010,화암동
36000,3,42770,화암면
36025,3,42770,화암면 건천리
36024,3,42770,화암면 몰운리
36027,3,42770,화암면 백전리
36023,3,42770,화암면 북동리
36022,3,42770,화암면 석곡리
36026,3,42770,화암면 호촌리
36021,3,42770,화암면 화암리
11600,3,11200,화양동
10700,3,11215,화양동
32000,3,44770,화양면
33000,3,46130,화양면
33000,3,46750,화양면
03000,3,47820,화양면
32036,3,44770,화양면 고마리
03006,3,47820,화양면 고평동
03004,3,47820,화양면 교촌동
32001,3,44770,화양면 구동리
32034,3,44770,화양면 금당리
32032,3,44770,화양면 기복리
33021,3,46130,화양면 나진리
33021,3,46750,화양면 나진리
32028,3,44770,화양면 남성리
03011,3,47820,화양면 눌미동
03014,3,47820,화양면 다로동
32029,3,44770,화양면 대등리
32031,3,44770,화양면 대하리
03001,3,47820,화양면 동상동
03005,3,47820,화양면 동천동
32038,3,44770,화양면 망월리
03009,3,47820,화양면 범곡동
32022,3,44770,화양면 보현리
32039,3,44770,화양면 봉명리
03016,3,47820,화양면 삼신동
03002,3,47820,화양면 서상동
33027,3,46130,화양면 서촌리
33027,3,46750,화양면 서촌리
03007,3,47820,화양면 소라동
03017,3,47820,화양면 송금동
03010,3,47820,화양면 송북동
03003,3,47820,화양면 신봉동
33030,3,46130,화양면 안포리
33030,3,46750,화양면 안포리
33025,3,46130,화양면 옥적리
33025,3,46750,화양면 옥적리
32021,3,44770,화양면 옥포리
32023,3,44770,화양면 와초리
32024,3,44770,화양면 완포리
33022,3,46130,화양면 용주리
33022,3,46750,화양면 용주리
32027,3,44770,화양면 월산리
03012,3,47820,화양면 유등동
33028,3,46130,화양면 이목리
33028,3,46750,화양면 이목리
33024,3,46130,화양면 이천리
33024,3,46750,화양면 이천리
32037,3,44770,화양면 장상리
33029,3,46130,화양면 장수리
33029,3,46750,화양면 장수리
32026,3,44770,화양면 죽산리
03015,3,47820,화양면 진라동
33023,3,46130,화양면 창무리
33023,3,46750,화양면 창무리
32035,3,44770,화양면 창외리
32033,3,44770,화양면 추동리
03013,3,47820,화양면 토평동
03008,3,47820,화양면 합천동
33026,3,46130,화양면 화동리
33026,3,46750,화양면 화동리
32025,3,44770,화양면 화촌리
32030,3,44770,화양면 활동리
11000,3,47820,화양읍
25000,3,47820,화양읍
11030,3,47820,화양읍 고평동
25030,3,47820,화양읍 고평리
11024,3,47820,화양읍 교촌동
25024,3,47820,화양읍 교촌리
11029,3,47820,화양읍 눌미동
25029,3,47820,화양읍 눌미리
11034,3,47820,화양읍 다로동
25034,3,47820,화양읍 다로리
11021,3,47820,화양읍 동상동
25021,3,47820,화양읍 동상리
11025,3,47820,화양읍 동천동
25025,3,47820,화양읍 동천리
11027,3,47820,화양읍 범곡동
25027,3,47820,화양읍 범곡리
11033,3,47820,화양읍 삼신동
25033,3,47820,화양읍 삼신리
11022,3,47820,화양읍 서상동
25022,3,47820,화양읍 서상리
11031,3,47820,화양읍 소라동
25031,3,47820,화양읍 소라리
11035,3,47820,화양읍 송금동
25035,3,47820,화양읍 송금리
11028,3,47820,화양읍 송북동
25028,3,47820,화양읍 송북리
11023,3,47820,화양읍 신봉동
25023,3,47820,화양읍 신봉리
11036,3,47820,화양읍 유등동
25036,3,47820,화양읍 유등리
11032,3,47820,화양읍 진라동
25032,3,47820,화양읍 진라리
11037,3,47820,화양읍 토평동
25037,3,47820,화양읍 토평리
11026,3,47820,화양읍 합천동
25026,3,47820,화양읍 합천리
16300,3,48150,화영동
15700,3,48160,화영동
43000,3,46820,화원면
34000,3,47710,화원면
34022,3,47710,화원면 구라동
34028,3,47710,화원면 구라리
43026,3,46820,화원면 구림리
43022,3,46820,화원면 금평리
34001,3,47710,화원면 대곡동
43025,3,46820,화원면 마산리
43028,3,46820,화원면 매월리
34025,3,47710,화원면 명곡동
34031,3,47710,화원면 명곡리
34026,3,47710,화원면 본리동
34032,3,47710,화원면 본리리
43033,3,46820,화원면 산호리
34024,3,47710,화원면 설화동
34030,3,47710,화원면 설화리
34023,3,47710,화원면 성산동
43035,3,46820,화원면 성산리
34029,3,47710,화원면 성산리
43023,3,46820,화원면 신덕리
43024,3,46820,화원면 영호리
43027,3,46820,화원면 월호리
43030,3,46820,화원면 인지리
43034,3,46820,화원면 장춘리
43031,3,46820,화원면 주광리
34021,3,47710,화원면 천내동
34027,3,47710,화원면 천내리
43021,3,46820,화원면 청용리
43001,3,46820,화원면 치하리
43036,3,46820,화원면 치하리
43032,3,46820,화원면 화봉리
43029,3,46820,화원면 후산리
25000,3,27710,화원읍
11000,3,47710,화원읍
25022,3,27710,화원읍 구라리
11022,3,47710,화원읍 구라리
25025,3,27710,화원읍 명곡리
11025,3,47710,화원읍 명곡리
25026,3,27710,화원읍 본리리
11026,3,47710,화원읍 본리리
25024,3,27710,화원읍 설화리
11024,3,47710,화원읍 설화리
25023,3,27710,화원읍 성산리
11023,3,47710,화원읍 성산리
25021,3,27710,화원읍 천내리
11021,3,47710,화원읍 천내리
18600,3,24200,화장동
12200,3,29155,화장동
18600,3,29200,화장동
13700,3,46130,화장동
11000,3,46190,화장동
91000,3,42190,화전1동
91100,3,42190,화전2동
11000,3,21440,화전동
15100,3,22110,화전동
11000,3,26440,화전동
15100,3,27110,화전동
14300,3,41280,화전동
10900,3,42190,화전동
13600,3,45110,화전동
04000,3,47010,화전동
16000,3,41780,화전읍
16023,3,41780,화전읍 덕은리
16024,3,41780,화전읍 향동리
16022,3,41780,화전읍 현천리
16021,3,41780,화전읍 화전리
92300,3,24140,화정1동
92400,3,24140,화정2동
12500,3,24140,화정동
11900,3,29140,화정동
10200,3,31170,화정동
13000,3,41270,화정동
13700,3,41280,화정동
11700,3,41390,화정동
11000,3,45190,화정동
08000,3,46010,화정동
03300,3,48130,화정동
07800,3,48130,화정리
35000,3,46130,화정면
35000,3,46750,화정면
34000,3,48720,화정면
34021,3,48720,화정면 가수리
35023,3,46130,화정면 개도리
35023,3,46750,화정면 개도리
35027,3,46130,화정면 낭도리
35027,3,46750,화정면 낭도리
34022,3,48720,화정면 덕교리
35021,3,46130,화정면 백야리
35021,3,46750,화정면 백야리
34026,3,48720,화정면 상이리
34025,3,48720,화정면 상일리
34024,3,48720,화정면 상정리
35025,3,46130,화정면 상화리
35025,3,46750,화정면 상화리
34023,3,48720,화정면 석천리
35030,3,46130,화정면 여자리
35030,3,46750,화정면 여자리
35022,3,46130,화정면 월호리
35022,3,46750,화정면 월호리
34001,3,48720,화정면 저성리
35029,3,46130,화정면 적금리
35029,3,46750,화정면 적금리
35024,3,46130,화정면 제도리
35024,3,46750,화정면 제도리
35028,3,46130,화정면 조발리
35028,3,46750,화정면 조발리
35026,3,46130,화정면 하화리
35026,3,46750,화정면 하화리
34027,3,48720,화정면 화양리
10100,3,44230,화지동
00000,2,42000,화천군
13100,3,48190,화천동
03000,3,42790,화천면
03007,3,42790,화천면 대이리
03008,3,42790,화천면 동촌리
03004,3,42790,화천면 상리
03005,3,42790,화천면 신읍리
03001,3,42790,화천면 아리
03003,3,42790,화천면 중리
03006,3,42790,화천면 풍산리
03002,3,42790,화천면 하리
25000,3,42790,화천읍
25028,3,42790,화천읍 대이리
25027,3,42790,화천읍 동촌리
25024,3,42790,화천읍 상리
25025,3,42790,화천읍 신읍리
25021,3,42790,화천읍 아리
25023,3,42790,화천읍 중리
25026,3,42790,화천읍 풍산리
25022,3,42790,화천읍 하리
31000,3,42720,화촌면
31029,3,42720,화촌면 구성포리
31026,3,42720,화촌면 군업리
31028,3,42720,화촌면 굴운리
31022,3,42720,화촌면 내삼포리
31023,3,42720,화촌면 성산리
31021,3,42720,화촌면 송정리
31024,3,42720,화촌면 야시대리
31031,3,42720,화촌면 외삼포리
31027,3,42720,화촌면 장평리
31025,3,42720,화촌면 주음치리
31030,3,42720,화촌면 풍천리
14100,3,46130,화치동
11400,3,46190,화치동
10400,3,23140,화평동
10400,3,28140,화평동
04700,3,41010,화평동
41000,3,41650,화현면
42000,3,41810,화현면
41022,3,41650,화현면 명덕리
42023,3,41810,화현면 명덕리
41023,3,41650,화현면 지현리
42022,3,41810,화현면 지현리
41021,3,41650,화현면 화현리
42021,3,41810,화현면 화현리
03000,3,44050,환성면
03005,3,44050,환성면 두정리
03014,3,44050,환성면 백석리
03015,3,44050,환성면 부대리
03012,3,44050,환성면 불당리
03001,3,44050,환성면 삼용리
03007,3,44050,환성면 성성리
03013,3,44050,환성면 신당리
03004,3,44050,환성면 신방리
03010,3,44050,환성면 쌍용리
03006,3,44050,환성면 안누리
03011,3,44050,환성면 업성리
03003,3,44050,환성면 용곡리
03008,3,44050,환성면 유량리
03009,3,44050,환성면 차암리
03002,3,44050,환성면 청당리
91300,3,47110,환여동
12700,3,47110,환호동
90200,3,44210,활성동
10700,3,48270,활성동
90600,3,48250,활천동
10500,3,41590,활초동
32000,3,43740,황간면
32034,3,43740,황간면 광평리
32029,3,43740,황간면 금계리
32025,3,43740,황간면 난곡리
32021,3,43740,황간면 남성리
32032,3,43740,황간면 노근리
32023,3,43740,황간면 마산리
32033,3,43740,황간면 서송원리
32024,3,43740,황간면 소계리
32022,3,43740,황간면 신흥리
32028,3,43740,황간면 용암리
32026,3,43740,황간면 우매리
32031,3,43740,황간면 우천리
32027,3,43740,황간면 원촌리
32030,3,43740,황간면 회포리
12200,3,41590,황계동
10700,3,22260,황금동
11700,3,24110,황금동
10700,3,27260,황금동
11700,3,29110,황금동
02400,3,46010,황금동
10100,3,46210,황금동
10100,3,46230,황금동
10700,3,47150,황금동
33000,3,43740,황금면
33023,3,43740,황금면 계룡리
33021,3,43740,황금면 관리
33022,3,43740,황금면 사부리
33027,3,43740,황금면 신안리
33028,3,43740,황금면 웅북리
33026,3,43740,황금면 작점리
33025,3,43740,황금면 죽전리
33029,3,43740,황금면 지봉리
33024,3,43740,황금면 추풍령리
10200,3,46210,황길동
10200,3,46230,황길동
11000,3,47130,황남동
32000,3,45140,황등면
32000,3,45830,황등면
32025,3,45140,황등면 구자리
32025,3,45830,황등면 구자리
32022,3,45830,황등면 동련리
